Majority protein IDs,Protein names,Gene names,Peptides,Sequence coverage [%],Azaguanine_1,Raltitrexed_1,Topotecan_1,Floxuridine_1,Nutlin_1,Dasatinib_1,Gefitinib_1,Vincristine_1,Bortezomib_1,Azaguanine_2,Raltitrexed_2,Topotecan_2,Floxuridine_2,Nutlin_2,Dasatinib_2,Gefitinib_2,Vincristine_2,Bortezomib_2,Azaguanine_3,Raltitrexed_3,Topotecan_3,Floxuridine_3,Nutlin_3,Dasatinib_3,Gefitinib_3,Vincristine_3,Bortezomib_3
A0A087X0R6;Q9UMY4-2;Q9UMY4;Q9UMY4-3,Sorting nexin-12,SNX12,12,59.3,1.121659751,0.909495674,0.767705925,1.013329849,1.119885077,1.206820856,1.05760918,1.174765899,0.646892684,0.953697037,0.807647811,0.695180731,1.030683713,1.091268406,1.111923145,0.98123299,1.077320513,0.617153576,1.117145765,0.949929251,0.828614291,1.037142694,1.218279332,1.183004674,1.08074731,1.060412043,0.688368193
P35659;B4DFG0;P35659-2,Protein DEK,DEK,25,59.2,0.968472893,0.866258524,0.974958708,0.915350151,0.762121966,0.996657294,0.84773905,0.882194481,0.822237651,1.009720904,0.885879851,1.012913793,0.946135546,0.775368918,0.986499685,0.857852923,0.882152679,0.809278954,0.988960468,0.895022431,1.084601209,0.927181308,0.823400041,1.02222419,0.862906979,0.875474419,0.896878301
P60983;G3V4P8,Glia maturation factor beta,GMFB,9,59.2,1.112395021,1.079653079,0.781453296,1.057878538,1.101372133,0.991384559,0.94628637,1.077080559,0.533547188,1.279218696,1.227908455,0.84336175,1.176568298,1.267106356,1.116379083,1.053684794,1.138776044,0.544609254,1.188005539,1.087558009,0.703814252,1.139807621,1.131803975,1.022417734,0.988836762,1.071042964,0.450401806
P04899;P04899-4;P04899-6;P04899-3;P04899-5;P04899-2,Guanine nucleotide-binding protein G(i) subunit alpha-2,GNAI2,18,59.2,1.153187672,1.215823051,1.293423913,1.192499673,1.064791697,1.051497746,0.999177855,1.038257179,0.913819463,0.975269183,1.093103977,1.195340305,1.129043678,1.027163746,1.006367547,0.933947005,1.044781253,0.830541989,1.079777552,1.144103283,1.261606477,1.109656725,1.014010206,1.007376753,0.94370102,0.979963251,0.788726298
P46013,Antigen KI-67,MKI67,173,59.2,0.836047449,1.731902083,0.584202257,0.982982467,0.27959681,0.551427328,0.682589643,0.845479943,0.753173134,0.902429294,1.867850958,0.604392883,1.099126128,0.320100888,0.616201392,0.778330539,0.927532277,0.834678343,0.870770976,1.83312903,0.613159347,0.813608236,0.314680498,0.58308771,0.706030559,0.877716572,0.83997042
Q9UI30;F5GX77;Q9UI30-2;F5GYQ2,Multifunctional methyltransferase subunit TRM112-like protein,TRMT112,6,59.2,1.294678914,0.942834072,1.380366872,0.999445335,0.932637278,1.077661086,0.947155097,0.970813246,1.99820689,1.098164478,0.824734031,1.365446616,0.99485119,1.041195192,1.069256953,0.955044342,1.132108463,2.039984362,1.221300529,0.869931032,1.255625513,0.936729058,0.907604181,1.011008965,0.874929971,0.937374287,1.845237792
P61088;F8VSD4;F8VV71;Q5JXB2;F8VZ29;F8VQQ8,Ubiquitin-conjugating enzyme E2 N;Putative ubiquitin-conjugating enzyme E2 N-like,UBE2N;UBE2NL,10,59.2,1.323652164,1.065907074,0.776936968,1.1045754,1.101075726,1.080489822,0.987658292,1.044858607,0.395609524,1.230404144,1.05968072,0.76898659,1.073576688,1.063637683,1.063191279,0.972174813,1.065327387,0.497436443,1.353108241,1.150360377,0.786555374,1.098867055,1.173243045,1.053321353,1.025547716,1.09390988,0.444719547
F8W1A4;P54819-5;P54819-2;P54819;F8VY04;P54819-3;F8VZG5,"Adenylate kinase 2, mitochondrial;Adenylate kinase 2, mitochondrial;Adenylate kinase 2, mitochondrial, N-terminally processed",AK2,17,59.1,1.041560123,0.941241941,0.783235993,0.993702498,0.843440591,0.981252378,0.913502895,0.976339372,0.575316553,1.296101099,1.127177447,0.834298556,1.023568399,0.836365109,1.085355016,0.976173589,1.025033582,0.598048443,1.072069172,0.926449601,0.779051621,1.176942209,0.865760314,1.030474774,0.899205183,1.059103201,0.604549369
P14550;Q5T621;V9GYG2;V9GYP9,Alcohol dehydrogenase [NADP(+)],AKR1A1,18,59.1,1.206378037,1.116176963,1.329427896,1.114952848,1.282888283,1.351479564,1.260874181,1.123710203,0.929764719,1.107654915,1.012446876,1.24420199,1.034958925,1.18662907,1.316956749,1.156417069,1.086861314,0.902595295,1.221357764,1.107817468,1.396851304,1.01739053,1.307676899,1.375972148,1.27630578,1.092894678,0.869420041
Q96GX9;S4R3D6;Q96GX9-3,Methylthioribulose-1-phosphate dehydratase,APIP,12,59.1,1.107780486,1.080405384,0.796836007,1.154974736,1.157430435,0.994894382,0.990513675,1.176667803,0.703904698,1.108467704,1.02771242,0.835765234,1.129503211,1.145220593,0.974974621,0.992891755,1.107743335,0.733188096,1.06823262,1.054636088,0.762792241,1.215819837,1.166654879,0.996844197,0.974536254,1.105767085,0.709772322
C9JRZ6;Q9NX63;F8WAR4,MICOS complex subunit MIC19,CHCHD3,18,59.1,1.196563255,1.177904531,1.459513276,1.167637828,0.924624934,1.17229704,1.118947491,1.125170423,1.195670687,1.084275503,1.104462803,1.374460746,1.163987606,0.928713681,1.131394257,1.058532941,1.118254201,1.175960722,1.161511196,1.087969087,1.323776351,1.151779945,0.973407844,1.081322548,1.053914142,1.104959415,1.140814205
Q6YN16;Q6YN16-2,Hydroxysteroid dehydrogenase-like protein 2,HSDL2,25,59.1,1.02229534,1.36447504,1.444123404,1.290339861,1.513523608,1.189447811,1.053592905,1.068459392,1.141624125,1.024064418,1.378372167,1.343597778,1.126017975,1.416917387,1.081911668,0.962043858,0.915284353,1.039413107,0.972801381,1.2955401,1.316619602,1.326397776,1.470504244,1.129163685,1.029302978,1.005058557,1.027422448
Q9GZY8-2;Q9GZY8;A0A0A0MS29;Q9GZY8-5;H7C433;Q9GZY8-4;Q9GZY8-3,Mitochondrial fission factor,MFF,13,59.1,1.222623206,1.098645909,1.20390375,1.146666154,1.238597341,1.379994115,1.376492629,1.000442937,1.247003673,0.971821847,0.986971307,0.836623601,1.049227391,1.246090238,1.359287238,1.345876441,0.80761673,1.057054995,1.051164428,1.073476676,0.99277734,1.040941839,1.234945473,1.264880607,1.207184238,0.905090378,1.167629295
A0A087WV05;Q99417,C-Myc-binding protein,MYCBP,7,59.1,0.611406992,1.125094587,0.344114506,0.645978481,0.567721491,0.589392801,0.726434782,0.706506381,0.482973951,1.475244697,1.345049607,0.914779923,0.939361713,0.923777118,0.930606926,0.563683766,1.729975742,0.911381559,0.542757077,0.464975418,0.482729635,0.947906314,0.662860908,0.682728022,0.526592507,0.54509404,0.437985141
Q9NZT2-2;Q9NZT2;A0A0A0MRN5,Opioid growth factor receptor,OGFR,28,59.1,1.091016818,0.965764001,0.953868097,0.993216606,0.97337087,0.973026685,1.002783556,0.944252192,0.916445979,0.944519086,0.836961746,0.84271587,0.932002193,0.892886635,0.881788563,0.904136859,0.852546108,0.837151845,1.08796549,1.029665212,1.103506195,0.978180241,1.003794937,0.967204988,0.997583276,0.968469642,1.019714343
P08559-3;P08559;P08559-4;P08559-2,"Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial",PDHA1,24,59.1,1.032023298,1.021620717,0.862202856,1.006506161,0.915343043,1.097798874,1.050802852,0.988717762,1.46353076,1.145049232,1.021828802,0.923933864,1.014932954,0.926086707,1.11338012,1.054432333,1.027951778,1.358335307,1.094232706,1.014676387,0.874606498,1.083371189,0.927956578,1.096959468,1.018536992,1.01567031,1.282885918
P62241;Q5JR95,40S ribosomal protein S8,RPS8,15,59.1,1.11626924,0.929196642,1.17330795,0.804184441,0.97545153,0.990680162,0.992239947,1.074662246,1.000824991,1.02171386,0.877702718,1.052984254,0.788616749,0.946639427,0.954978752,0.939486028,1.008318489,0.941731291,1.171650621,0.963918352,1.261633857,0.859581947,1.101848589,1.029134541,1.046069039,1.161516207,0.938041439
P55957;P55957-2,BH3-interacting domain death agonist;BH3-interacting domain death agonist p15;BH3-interacting domain death agonist p13;BH3-interacting domain death agonist p11,BID,9,59,1.210636091,1.022438632,1.132480383,1.127627665,1.044281827,0.98257215,1.043069833,1.106825127,1.118241853,1.187264713,0.950019811,1.136822812,1.05811193,1.020661521,1.048656454,0.987748352,1.087796439,1.110795148,1.334286799,0.977542256,1.151148951,1.154161645,0.990081225,1.070267237,1.031382702,1.130926214,1.159004523
P30084,"Enoyl-CoA hydratase, mitochondrial",ECHS1,16,59,0.992512274,1.176916411,1.645724723,1.150902688,0.902609539,1.092178551,1.003337511,1.057388609,1.091809563,1.238940658,1.394055586,2.037793857,1.195815357,0.957602975,1.139396111,1.040280297,1.122558567,1.194105602,0.978417082,1.111447935,1.585887368,1.362082841,0.900720264,1.075777087,0.926394232,1.134202216,1.066620004
A0A024R4E5;Q00341;Q00341-2;H0Y394,Vigilin,HDLBP,69,59,0.78076643,0.948579884,0.740029502,0.855282812,0.97968098,1.007186009,0.953251491,0.823993137,0.977078366,0.77376834,0.937668638,0.745453979,0.875126861,0.994679821,0.996512511,1.003583121,0.848368241,0.995206537,0.787984028,0.971255583,0.794507923,0.84010182,0.978746913,1.030718229,1.013286291,0.853629793,1.041237229
P42704,"Leucine-rich PPR motif-containing protein, mitochondrial",LRPPRC,75,59,0.807401635,1.029281543,1.285241942,1.116566422,0.954600733,1.062699573,1.068874626,1.123562663,1.470878055,0.816701031,1.021095807,1.296100397,1.098429545,0.947086503,1.055347028,1.065105006,1.090486104,1.424683747,0.860690044,1.030665152,1.27096492,1.135325347,0.952521464,1.068197368,1.063528011,1.10583658,1.357597859
P31153;P31153-2,S-adenosylmethionine synthase isoform type-2,MAT2A,21,59,1.028699706,0.838807464,1.014319329,0.992155122,0.897805971,0.957211995,0.965825319,1.050568285,0.804102664,0.990821502,0.826241107,0.969316018,0.984324505,0.867911984,0.918399203,0.941081633,1.001901164,0.799559993,1.022240291,0.839558668,1.059633131,0.977972574,0.908112069,0.953885593,0.965064283,1.007155732,0.838181729
A0A0J9YVP6;Q9UHX1-2;A0A0J9YYL3;A0A0J9YXX5;Q9UHX1-4;Q9UHX1;A0A0J9YXJ8;Q9UHX1-3;A0A0J9YVR6;E9PQ56;A0A0J9YWM1;H0YEM1,Poly(U)-binding-splicing factor PUF60,PUF60,28,59,1.080795113,0.792850656,0.847970631,0.978841576,0.817180502,0.871806802,0.891361727,0.897162231,1.048235399,1.067569601,0.822851659,0.875779507,0.9912641,0.841818819,0.867079275,0.889065569,0.883215047,1.032560481,1.100825169,0.806425591,0.829608805,0.969376817,0.831369328,0.881718386,0.89974684,0.86648751,0.945017038
P18085;C9JPM4;C9JAK5,ADP-ribosylation factor 4,ARF4,9,58.9,0.835012127,0.882362844,0.818598741,0.817033858,0.849384976,0.693121622,0.778678203,0.865136285,0.892667217,1.392850092,1.327984289,1.343232197,1.014249465,1.153052665,0.917880247,0.964580385,1.117828912,1.104394053,0.92489405,0.81785933,0.969749637,1.09164804,0.819062048,0.727978693,0.665825865,1.091412008,0.778271253
P84085;C9J1Z8,ADP-ribosylation factor 5,ARF5,9,58.9,0.757287489,0.742526984,0.413447191,0.653989877,0.778204708,0.714395516,0.745925603,0.669164484,0.438706657,1.343939865,1.282888408,1.151092577,0.933501831,1.082719627,1.007190363,1.03681353,0.942545324,0.700347875,0.798837707,0.677152416,0.650629036,0.933797678,0.665107523,0.749408649,0.620421223,0.821782327,0.503434526
P07954-2;P07954,"Fumarate hydratase, mitochondrial",FH,24,58.9,1.01599249,1.075568007,1.428521293,1.01790832,0.910455647,0.986418025,0.940710555,1.037986323,0.927319259,1.026097355,1.090917541,1.477140274,1.039519337,0.922169599,0.990601478,0.947286414,1.010517047,0.921332312,1.036804569,1.096513256,1.429321612,1.086093206,0.962370529,1.016074295,0.963801235,1.049077752,0.904482464
Q13451;Q13451-2,"Peptidyl-prolyl cis-trans isomerase FKBP5;Peptidyl-prolyl cis-trans isomerase FKBP5, N-terminally processed",FKBP5,30,58.9,0.96991071,1.234735012,1.033563454,1.056358212,0.926741644,0.93290126,0.990260276,0.942317901,0.832107696,1.035415147,1.349901166,0.942054539,1.011879761,0.895671974,0.93690936,0.967507196,0.897090659,0.743113089,0.974286619,1.232662847,0.956550867,1.01336881,0.907371546,0.94589808,0.945243742,0.954074037,0.841242495
P82970;Q5JSK9;Q5JSL0;Q5JSK6,High mobility group nucleosome-binding domain-containing protein 5,HMGN5,20,58.9,1.186065976,0.984537922,0.486619342,0.935898362,0.847658113,1.104189024,0.884292575,0.6203606,0.294447402,1.070075547,0.859697506,0.508180777,0.871884601,0.84787828,1.027375211,0.89023795,0.697676928,0.320426821,1.12566126,0.933694478,0.556895055,0.841518189,0.786098729,1.133915368,0.884283317,0.627725238,0.333351651
Q13501;Q13501-2;E7EMC7,Sequestosome-1,SQSTM1,18,58.9,0.998204404,0.827740153,0.718252431,0.975231807,1.908887283,2.416558961,3.656881531,1.122030946,1.282772081,0.934454896,0.830235067,0.705582319,1.054892197,1.888696174,2.506102566,3.692786194,1.169742388,1.405912762,0.935754222,0.870158942,0.65628628,1.071604979,2.233850006,2.983565735,4.295153864,1.125140576,1.422708186
P22695;H3BRG4;H3BSJ9,"Cytochrome b-c1 complex subunit 2, mitochondrial",UQCRC2,21,58.9,0.987075623,1.33874202,2.353595807,1.234160492,1.053586445,1.267636887,1.064396176,1.238976334,1.348373502,1.026887802,1.263219934,2.046684298,1.148565288,1.025361759,1.204893139,1.061283912,1.122069928,1.309567759,1.002289765,1.224704055,1.960435453,1.289109756,1.058253721,1.188089645,1.057766951,1.197837888,1.303494935
Q86UP2;Q86UP2-4;Q86UP2-2;Q86UP2-3,Kinectin,KTN1,89,58.8,0.850306993,1.053921618,0.820609204,1.001391882,1.000400703,0.925224326,0.939772634,0.852752822,0.611351312,0.858954287,1.077509647,0.793132479,1.003091597,0.998140185,0.931054395,0.970047997,0.8432291,0.573801787,0.828625567,1.035899192,0.755534346,0.971190223,0.948669111,0.922246201,0.956321506,0.818579174,0.538810752
Q9NY27;Q9NY27-3;Q9NY27-2;C9IZ04,Serine/threonine-protein phosphatase 4 regulatory subunit 2,PPP4R2,19,58.8,1.051418612,1.022218018,0.661496955,1.133628184,1.069689342,0.924041984,0.869486659,0.845870187,0.837953109,1.085741586,1.063580213,0.659308349,1.140675824,1.16011645,0.93508252,0.881526554,0.865332671,0.856943419,1.167704178,1.129448259,0.602305354,1.09986089,1.150917112,0.928601366,0.914632433,0.839384869,0.765184321
O60927,Protein phosphatase 1 regulatory subunit 11,PPP1R11,5,58.7,1.157530762,1.034730006,0.461438338,0.868921906,1.006116164,0.821414701,0.93337408,0.865504382,0.36938521,1.43861062,0.846728236,0.433089845,0.79350983,1.185399949,0.878255822,0.926049263,0.838795365,0.347948801,1.107974971,1.070325531,0.508815404,0.794114265,0.95297587,0.886947951,0.888156883,0.844362739,0.530032872
P13861;P13861-2,cAMP-dependent protein kinase type II-alpha regulatory subunit,PRKAR2A,22,58.7,0.932239547,0.873682551,0.898051193,0.914823209,0.882685849,0.825681539,0.904329091,0.883387308,0.70252554,1.064387787,0.991899217,1.00849356,1.035909867,0.992453119,0.957417598,1.018399105,1.022405025,0.81637206,1.132980289,1.084052324,1.127834983,1.032653432,1.071914897,0.992583914,1.098445877,1.067037057,0.875808344
P61513;C9J4Z3;Q6P4E4;E9PEL3;G5E9R3;M0R0A1;M0R2L6,60S ribosomal protein L37a,RPL37A,6,58.7,1.098458871,0.864829089,0.813951336,0.721574526,0.978032465,0.959394678,1.000706998,0.994307867,0.797530223,1.176326626,0.906507836,0.83518159,0.728178805,1.019157042,0.978025977,0.985510964,1.002192787,0.806669266,1.141891947,0.8766432,0.861420764,0.74077321,1.018991779,0.972477986,0.987920987,1.055528502,0.744948579
P29401;P29401-2,Transketolase,TKT,29,58.7,0.974145277,0.892483432,0.727603849,0.93537575,0.902705344,0.950755306,1.043095592,0.894024571,0.506391804,0.958629705,0.910322543,0.733816664,0.919267417,0.903365128,0.923795017,1.034854649,0.902068296,0.498245664,0.943264763,0.884155379,0.708089457,0.982736413,0.903232079,0.940512706,1.01175045,0.896652007,0.481619412
Q86XL3;Q86XL3-2,Ankyrin repeat and LEM domain-containing protein 2,ANKLE2,47,58.6,1.042265684,0.998559746,1.066033629,1.064345224,0.848838314,1.026371011,1.05741968,1.061894431,1.614046927,0.915261683,0.852503675,0.925832927,0.949082121,0.718814344,0.890042983,0.968808737,0.931692501,1.559957005,0.980519898,0.937818879,0.910803445,0.901855704,0.727034697,0.909087393,1.031099598,0.922458586,1.45408009
P00387-2;P00387;P00387-3;B1AHF3,NADH-cytochrome b5 reductase 3;NADH-cytochrome b5 reductase 3 membrane-bound form;NADH-cytochrome b5 reductase 3 soluble form,CYB5R3,18,58.6,1.162128389,1.184272488,1.519281569,1.110321795,1.129574462,1.118335159,1.078382679,0.931042592,0.927142501,1.084168345,1.131408677,1.515947748,1.128623622,1.104130276,1.116932359,1.027002053,0.873524539,0.890842598,1.131300866,1.188402724,1.575092435,1.195388099,1.174315448,1.143384483,1.071461838,0.931417158,0.912226349
P07108;B8ZWD1;A0A0A0MTI5;P07108-3;P07108-2;P07108-4;P07108-5;P07108-6,Acyl-CoA-binding protein,DBI,4,58.6,0.794481086,0.923855457,0.460168504,0.776513175,0.813876199,0.900173219,1.343625667,0.842631594,0.354834446,1.097848294,1.070564977,0.608514634,0.680122514,0.790240582,0.898205983,1.000249294,1.085036337,0.42980426,0.691761963,0.745310769,0.559795565,0.812507515,0.772368703,1.191253572,1.064555956,0.765958389,0.20573222
S4R360;J3KPP0;S4R2Z7;Q9Y6G3,"39S ribosomal protein L42, mitochondrial",MRPL42,5,58.6,1.099674971,1.001861418,0.963626362,1.049154212,0.922617171,1.042558347,1.006384297,0.951680637,1.039374829,1.139045181,1.06225886,1.141696577,1.11856655,0.87150825,1.123745598,1.060615292,1.120922228,1.231776557,1.067830444,0.990817139,0.948510979,1.044878417,0.948325828,1.104699744,1.061121011,0.983077123,0.969451967
Q15435;C9JD73;Q15435-3;Q15435-2;C9J177;C9JRC4,Protein phosphatase 1 regulatory subunit 7,PPP1R7,18,58.6,1.004597345,0.857246101,0.749072798,0.878176208,1.026016494,1.027248355,1.066544686,0.944554875,0.634065986,1.002835688,0.920840588,0.803732638,0.958029452,1.066106843,1.07038878,1.115099869,0.975353226,0.691754546,1.059034674,0.922551678,0.805183988,0.927817182,1.033163453,1.05251726,1.099703126,0.976762935,0.692262315
P51153,Ras-related protein Rab-13,RAB13,13,58.6,0.994951792,0.958340956,1.122104535,0.851655334,0.973733494,1.019287354,0.846797912,1.131267667,0.7910729,1.060380234,1.064024818,1.252582861,0.910442285,1.068649997,1.100736445,0.926809939,1.191228173,0.813213709,0.966356924,0.932200155,1.045310578,0.917177058,0.998138483,1.030813723,0.869419489,1.141194274,0.744796346
A0A087WXM6;J3QQT2;J3KRX5;A0A0A6YYL6;P18621;P18621-3;J3QLC8;A0A0A0MRF8;P18621-2;J3KRB3;A0A087WWH0;J3QS96;A0A087WY81,60S ribosomal protein L17,RPL17;RPL17-C18orf32,10,58.6,1.015109303,0.837785934,0.959815724,0.736054422,0.977216575,0.904904905,0.915123187,0.983244005,0.919691901,1.208788113,0.982236985,1.129382001,0.775683587,0.998976322,0.992298778,0.986284024,1.070002376,0.9564731,1.071061096,0.84306694,0.998153476,0.766516354,0.978618535,0.934208849,0.926682711,1.037126926,0.863903115
E9PJ81;Q04323;Q04323-2;E9PRQ7;A0A087WTZ5,UBX domain-containing protein 1,UBXN1,17,58.6,1.137648523,1.064326501,1.043911097,1.151426167,1.126730753,1.070421723,1.051882167,1.129105572,1.134027471,1.0545466,0.959978605,0.883190251,1.111362945,1.051251813,1.010099551,0.987625593,1.036591389,1.028402218,1.206086829,1.075845678,1.044117262,1.057055759,1.079688774,1.050286357,1.068539062,1.066279016,1.224381458
Q14331;E9PLY7,Protein FRG1,FRG1,17,58.5,1.370486657,0.771306752,1.191424361,1.016490895,0.649333875,0.829158219,0.878963358,0.99974762,1.638210457,1.382458816,0.765847458,1.221290916,1.052528182,0.683422935,0.806101705,0.878962057,1.004846505,1.590932872,1.276480674,0.8270683,1.207817229,1.102759524,0.73603335,0.830545968,0.850674959,1.021083065,1.548269437
Q9NV35,Probable 8-oxo-dGTP diphosphatase NUDT15,NUDT15,7,58.5,1.447811545,1.454305072,1.558207134,1.407447128,0.891755224,1.172480567,1.033607435,1.176613121,1.319870337,1.286866832,1.171872854,1.267483733,1.264027684,0.912279953,1.125027451,0.935547943,1.04500164,1.140792189,1.406403571,1.271191693,1.468789686,1.142966437,0.950370287,1.120658954,0.996807867,1.019783441,1.582038799
P62136;P62136-2;P62136-3;E9PMD7,Serine/threonine-protein phosphatase PP1-alpha catalytic subunit;Serine/threonine-protein phosphatase,PPP1CA,19,58.5,1.087399008,0.992924937,1.02284388,0.989820558,1.026507562,0.979288507,0.979130448,0.944690678,0.898890233,1.007793004,0.948029962,1.008914498,0.977774781,0.992389959,0.977735087,0.929974835,0.928711798,0.88749247,1.107996942,1.03432389,1.093154581,0.984972788,1.037572698,0.982688451,0.997973529,0.947026225,0.870745933
O75531,"Barrier-to-autointegration factor;Barrier-to-autointegration factor, N-terminally processed",BANF1,8,58.4,1.022168843,1.198704828,0.688259645,0.915606276,0.888030666,1.149109205,1.275822055,1.081573147,1.123054784,1.126461573,0.930802674,1.051086214,0.959701999,1.009867176,1.034181119,0.869978407,1.701054926,1.564004735,0.734749799,0.514595252,0.769428563,0.91611725,0.683683101,0.925411744,0.599054922,0.573024448,0.582792042
Q96FJ2,"Dynein light chain 2, cytoplasmic",DYNLL2,5,58.4,0.88426504,0.902544572,0.631299553,0.860538463,0.842426347,0.705709682,0.776752307,0.721444067,0.525385895,1.160712003,1.098976333,1.144315144,1.184169865,1.121040678,0.907122441,1.042235448,1.026487327,0.597848145,0.648603078,0.484935173,0.429820483,1.191516492,0.484733366,0.653679234,0.476829736,0.781103589,0.335947645
Q9Y3C1,Nucleolar protein 16,NOP16,12,58.4,1.200729482,0.796033498,0.757461265,0.842557822,1.116407329,0.966365098,0.947327436,1.181226994,0.928439701,1.213152609,0.833212751,0.84732451,0.849364343,1.244565012,1.019541056,0.953911056,1.305237784,0.953831893,1.309036817,0.847719549,0.821893253,0.948731101,1.33820989,1.017873119,0.979531157,1.414248166,0.950241375
Q56VL3,OCIA domain-containing protein 2,OCIAD2,11,58.4,0.971352858,0.985432882,1.495672227,1.048609755,1.047043982,1.263112894,1.161169898,1.146017399,1.200379899,0.976552541,1.044091653,1.556144533,1.148882284,1.045373902,1.333155669,1.258881941,1.202812232,1.196670861,1.06281624,1.023194633,1.606331299,1.216384014,1.198056513,1.392245538,1.300810385,1.278489993,1.258908451
P46779;H0YKD8;P46779-2;P46779-3;H0YMF4;P46779-4;P46779-5;H0YLP6,60S ribosomal protein L28,RPL28,13,58.4,1.059915819,0.872198533,0.972481528,0.748875922,0.992073657,1.000475108,0.966521909,1.01536586,0.848388756,1.031361714,0.856318885,1.013334033,0.734292842,0.978166742,1.000377586,0.976696656,1.0300021,0.864384832,1.20910558,0.952440748,1.103364691,0.751922378,1.094005296,1.057005864,1.033903958,1.036361744,0.949630813
Q96KR1,Zinc finger RNA-binding protein,ZFR,53,58.4,1.116020872,1.058720534,0.852257553,1.151975733,1.030638718,1.00216781,0.931507782,0.968801457,0.764535374,1.042738438,1.004329955,0.725900284,1.125011541,0.997567922,0.941494033,0.923505335,0.905292833,0.674933517,1.05275198,1.025164034,0.745547288,1.128369801,0.995736082,0.978686311,0.925405726,0.932709916,0.669198227
Q01780;Q01780-2,Exosome component 10,EXOSC10,46,58.3,1.091366774,0.865637768,0.987887633,0.998888709,0.715521246,0.918361341,0.909888347,1.006933666,1.045865982,0.987803457,0.822605074,1.010234461,1.005695956,0.71356783,0.908622037,0.907740945,0.977244373,1.133016953,1.083241323,0.896385703,0.991985503,0.948804245,0.769970787,0.915986206,0.945976944,0.977543462,1.052673782
P02792,Ferritin light chain,FTL,9,58.3,2.252309991,1.189581397,1.504573589,2.369739539,2.252833727,1.676086176,1.664046101,1.338913197,1.907751863,2.648309724,1.343531765,1.529781619,2.408511115,2.587682778,2.104062104,1.916604412,1.555927791,2.311871203,3.122306999,1.417319822,1.772045674,4.040589781,3.363692377,2.699924199,2.280671425,1.7142457,2.671608075
O15173;O15173-2,Membrane-associated progesterone receptor component 2,PGRMC2,13,58.3,1.202871844,1.248455248,1.874091151,1.235997258,1.325643291,1.269483892,1.155347018,1.139177182,1.352737688,1.116814492,1.104683822,1.739687786,1.168356063,1.360229228,1.254742116,1.117134139,1.148751646,1.144130074,1.138594748,1.15895701,1.814415116,1.20258431,1.347355363,1.220440614,1.109656695,1.049590006,1.080315612
C9JBI3;P78330,Phosphoserine phosphatase,PSPH,12,58.3,1.378222675,1.070754132,0.879955234,1.078342335,1.538006135,1.663750506,1.301656773,1.284191467,0.939840805,1.317970053,1.013534951,0.73903312,0.92552462,1.514359907,1.658330861,1.25903025,1.20129235,0.852147403,1.341653185,1.039556217,0.910834776,1.016270861,1.392765514,1.496988379,1.231863068,1.21923784,0.843880363
E5RJR5;P63208;E7ERH2;F8W8N3;P63208-2,S-phase kinase-associated protein 1,SKP1,11,58.3,1.604331452,1.790647983,0.829264878,1.43892231,1.305350432,1.383884454,1.277242155,1.113257976,1.159633339,1.066819471,0.940050881,0.676008225,1.091589455,1.098893496,1.067646575,0.980764166,1.284290179,0.9511028,1.264427212,1.188378614,0.745142755,1.001082532,0.874328809,1.140682119,0.912107947,0.743566083,0.781236231
Q9H773,dCTP pyrophosphatase 1,DCTPP1,9,58.2,1.038093885,1.123818083,1.065383508,1.271092538,0.932290913,1.314195702,1.168825172,1.340813578,1.010969983,0.971751964,0.900758133,1.08231916,1.239181361,0.915908783,1.32713736,1.014364567,1.282116845,0.919036489,1.020766628,0.815261828,1.008092868,1.041646665,0.756023639,1.214058988,0.953732385,0.903601538,0.812162416
P25685;P25685-2,DnaJ homolog subfamily B member 1,DNAJB1,29,58.2,1.215233435,1.032239106,0.955839673,1.129493044,0.918971236,0.904537981,0.991603518,1.014980671,1.775690366,1.165054901,1.015647538,0.903503371,1.12714604,0.889179438,0.889462356,1.002597133,0.994546415,1.712186951,1.256211765,1.088976173,1.011863342,1.098929127,0.982390096,0.919729439,1.052315811,1.034535146,1.737520872
P60981;F6RFD5;P60981-2,Destrin,DSTN,11,58.2,0.881474783,0.873599209,0.779828972,0.896914828,0.876416414,0.901679527,0.936513514,0.870178384,0.617668228,1.044137821,1.010606917,0.907700108,0.97564362,0.966950214,0.974913993,0.984546173,0.956934244,0.64283264,0.878864662,0.7747701,0.721493015,1.069699002,0.858451514,0.870265679,0.808982881,0.943024849,0.512479352
Q15075,Early endosome antigen 1,EEA1,86,58.2,1.033163034,0.976874297,0.705808798,0.907896944,0.98988339,0.851745058,0.930170877,1.02081956,0.447429925,0.956328321,0.911691957,0.697064313,0.902672654,0.956892792,0.835321257,0.922510463,0.996354118,0.481233369,1.007722131,0.977455676,0.721992026,0.82355223,0.966478852,0.843641668,0.962046045,0.96694922,0.444876932
Q9H0P0-1;X6RM59;Q9H0P0-3;Q9H0P0-2;Q9H0P0;B9A035,Cytosolic 5-nucleotidase 3A;5-nucleotidase,NT5C3A,19,58.2,1.112142366,1.147038378,1.35077845,1.293892512,1.054391017,0.95600139,0.982955002,1.095740415,1.793479398,1.096817831,1.096945197,1.290337568,1.219577357,1.023803511,0.917188378,1.058172647,1.058885829,1.712959863,1.014613181,1.102967984,1.276227234,1.354373533,1.023077609,0.926244562,0.935721718,1.123791006,1.682514229
